so_hieu,level,title,heading,path,ordinal,parent_item_id,item_id
507/QD/DHCNTT/27/5/2024,dieu,Điều 12,Phương thức giảng dạy môn học,12-Feb,2012,2add494f-1a00-401b-a2ce-facdb1a83e7f,9f58f82b-8179-4ae4-a678-2df1d6e98167
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/12/2001,12001,648d3dbe-bd61-4875-befe-2082b830d227,ef0b0aff-7baf-48f4-87ba-0f1bd2957261
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/12/2001,12001,9f58f82b-8179-4ae4-a678-2df1d6e98167,febda6b9-2c4c-4fc9-a8a9-3a56e16bf64e
507/QD/DHCNTT/27/5/2024,dieu,Điều 13,Lớp học .......................................................................................................................... 9,13-Feb,2013,e70274db-4eb5-4969-9f30-1190a45b7451,46504cf7-077b-46b0-8baf-5365b23977a3
507/QD/DHCNTT/27/5/2024,dieu,Điều 13,Lớp học,13-Feb,2013,2add494f-1a00-401b-a2ce-facdb1a83e7f,989d90cf-f6b1-4179-84c6-f70c68502922
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/13/2001,13001,46504cf7-077b-46b0-8baf-5365b23977a3,215ff250-4276-47ae-8580-650a46b55988
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/13/2001,13001,989d90cf-f6b1-4179-84c6-f70c68502922,c36896ea-2ab8-4696-9194-74114b514aa3
507/QD/DHCNTT/27/5/2024,dieu,Điều 14,Bảo lưu kết quả trúng tuyển .......................................................................................... 9,14-Feb,2014,e70274db-4eb5-4969-9f30-1190a45b7451,f4387b47-a4b5-4fd3-a0bc-4a324f5fdd75
507/QD/DHCNTT/27/5/2024,dieu,Điều 14,Bảo lưu kết quả trúng tuyển,14-Feb,2014,2add494f-1a00-401b-a2ce-facdb1a83e7f,72c9eddb-f993-4c6f-94f6-17885b0e0b8e
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/14/2001,14001,f4387b47-a4b5-4fd3-a0bc-4a324f5fdd75,11eb4cdc-1a9f-4a5c-a83c-b0e2e28cccc4
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/14/2001,14001,72c9eddb-f993-4c6f-94f6-17885b0e0b8e,06fa5c35-acd8-4dd6-82aa-192fc5ab9500
507/QD/DHCNTT/27/5/2024,dieu,Điều 15,"Đăng ký học tập, học lại và học cải thiện ...................................................................... 9",15-Feb,2015,e70274db-4eb5-4969-9f30-1190a45b7451,f85c3f4e-9479-482b-961c-7b008dc4d51d
507/QD/DHCNTT/27/5/2024,dieu,Điều 15,"Đăng ký học tập, học lại và học cải thiện",15-Feb,2015,2add494f-1a00-401b-a2ce-facdb1a83e7f,aabeabca-14e6-43e2-9d64-d080de1c1761
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/15/2001,15001,f85c3f4e-9479-482b-961c-7b008dc4d51d,840f8ea3-3e8f-4f2f-a8ba-66c14bef7228
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/15/2001,15001,aabeabca-14e6-43e2-9d64-d080de1c1761,60feb9ff-c199-4ce8-bb18-735302ea7e20
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/15/2002,15002,aabeabca-14e6-43e2-9d64-d080de1c1761,373fab10-5813-4caf-9869-3ae94d9f7bc3
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,2/15/2003,15003,aabeabca-14e6-43e2-9d64-d080de1c1761,f981a5a0-b45b-42f5-969f-f1db4bca7315
507/QD/DHCNTT/27/5/2024,dieu,Điều 16,Xử lý học vụ .................................................................................................................. 9,16-Feb,2016,e70274db-4eb5-4969-9f30-1190a45b7451,f16d1ba6-c27b-4999-a4d9-cf3b79a4a4fc
507/QD/DHCNTT/27/5/2024,dieu,Điều 16,Xử lý học vụ,16-Feb,2016,2add494f-1a00-401b-a2ce-facdb1a83e7f,e532ac34-252a-4b2c-bd63-18cf78552dec
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/16/2001,16001,f16d1ba6-c27b-4999-a4d9-cf3b79a4a4fc,c48a5bc4-74d7-48a0-8e02-7d8bf055b912
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/16/2001,16001,e532ac34-252a-4b2c-bd63-18cf78552dec,f1dd9a69-5312-4505-b1ac-d95276a74d46
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/16/2002,16002,e532ac34-252a-4b2c-bd63-18cf78552dec,a502bc72-55a4-4de0-830f-35730eee6bd9
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,2/16/2003,16003,e532ac34-252a-4b2c-bd63-18cf78552dec,11739b05-271d-43c6-b9e6-4382877d889b
507/QD/DHCNTT/27/5/2024,dieu,Điều 17,"Thôi học, tạm dừng học tập ......................................................................................... 10",17-Feb,2017,e70274db-4eb5-4969-9f30-1190a45b7451,902ae350-c6f7-4a8d-8393-58116f7838b5
507/QD/DHCNTT/27/5/2024,dieu,Điều 17,"Thôi học, tạm dừng học tập",17-Feb,2017,2add494f-1a00-401b-a2ce-facdb1a83e7f,a15ee869-ea1e-4799-8beb-aec2129ab39f
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/17/2001,17001,902ae350-c6f7-4a8d-8393-58116f7838b5,2c1f5031-d58a-4757-9496-e22dd772c192
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/17/2001,17001,a15ee869-ea1e-4799-8beb-aec2129ab39f,52c20bdf-a929-483a-b716-248fe1237686
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/17/2002,17002,a15ee869-ea1e-4799-8beb-aec2129ab39f,5d2f17c9-11f9-4061-8e67-234b1100c16a
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,2/17/2003,17003,a15ee869-ea1e-4799-8beb-aec2129ab39f,fbfa60ba-3104-4bfc-b707-0a03d2e55343
507/QD/DHCNTT/27/5/2024,khoan,Khoản 4,,2/17/2004,17004,a15ee869-ea1e-4799-8beb-aec2129ab39f,a8b16c1d-6b22-496e-a582-f03fc1e74a65
507/QD/DHCNTT/27/5/2024,dieu,Điều 18,"Chuyển ngành, chuyển hình thức đào tạo, chuyển trường. ......................................... 11",18-Feb,2018,e70274db-4eb5-4969-9f30-1190a45b7451,2548d080-75e4-4bb1-9552-009843099c9a
507/QD/DHCNTT/27/5/2024,dieu,Điều 18,"Chuyển ngành, chuyển hình thức đào tạo, chuyển trường.",18-Feb,2018,2add494f-1a00-401b-a2ce-facdb1a83e7f,813fa910-2103-40da-aa62-36513f5e749a
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/18/2001,18001,2548d080-75e4-4bb1-9552-009843099c9a,bd6df5b4-d861-47c5-909c-4f7c5b450543
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/18/2001,18001,813fa910-2103-40da-aa62-36513f5e749a,d8a75663-399c-4e3c-a360-c244ca687400
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/18/2002,18002,813fa910-2103-40da-aa62-36513f5e749a,b7f1b5f2-9d02-4a43-a5d5-4ad8d5034b17
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,2/18/2003,18003,813fa910-2103-40da-aa62-36513f5e749a,f2c163bb-e52a-4c47-a259-4752bf6502ef
507/QD/DHCNTT/27/5/2024,dieu,Điều 7,Nguyên tắc tổ chức đào tạo ............................................................................................. 7,7-Feb,2007,e70274db-4eb5-4969-9f30-1190a45b7451,1960c8db-3eb3-4d30-94a1-0522ef507762
507/QD/DHCNTT/27/5/2024,dieu,Điều 7,Nguyên tắc tổ chức đào tạo,7-Feb,2007,2add494f-1a00-401b-a2ce-facdb1a83e7f,3fa23466-7e47-4431-a2a5-11a005d17214
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/7/2001,7001,1960c8db-3eb3-4d30-94a1-0522ef507762,e1a8c94e-41b4-4a54-80dd-819d0775307d
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/7/2001,7001,3fa23466-7e47-4431-a2a5-11a005d17214,604a16b4-ce8d-43c7-b5f7-d0cd1d54c05d
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/7/2002,7002,3fa23466-7e47-4431-a2a5-11a005d17214,096ab9e9-ceb1-4e26-9b9d-ce53f522f8e5
507/QD/DHCNTT/27/5/2024,dieu,Điều 8,"Kế hoạch giảng dạy và học tập, tổ chức đăng ký học tập ............................................... 7",8-Feb,2008,e70274db-4eb5-4969-9f30-1190a45b7451,e6344547-40d1-4fa9-8bcb-e226d6b981be
507/QD/DHCNTT/27/5/2024,dieu,Điều 8,"Kế hoạch giảng dạy và học tập, tổ chức đăng ký học tập",8-Feb,2008,2add494f-1a00-401b-a2ce-facdb1a83e7f,5502e7fa-66a4-4906-b463-37f16f9e8792
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/8/2001,8001,e6344547-40d1-4fa9-8bcb-e226d6b981be,1dfe7e72-7735-43c0-ac73-a0b748ec76df
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/8/2001,8001,5502e7fa-66a4-4906-b463-37f16f9e8792,ede44296-f4ff-4e01-a942-7698a1912501
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/8/2002,8002,5502e7fa-66a4-4906-b463-37f16f9e8792,dd140440-5fe5-46ee-97b3-500675ca7b32
507/QD/DHCNTT/27/5/2024,dieu,Điều 9,"Học kỳ, năm học .............................................................................................................. 7",9-Feb,2009,e70274db-4eb5-4969-9f30-1190a45b7451,415e5f2e-4a34-4cbe-950a-fd3ae0f07cb7
507/QD/DHCNTT/27/5/2024,dieu,Điều 9,"Học kỳ, năm học",9-Feb,2009,2add494f-1a00-401b-a2ce-facdb1a83e7f,b8c9484a-8a8a-4b03-a8ae-0ae2491fd618
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/9/2001,9001,415e5f2e-4a34-4cbe-950a-fd3ae0f07cb7,a00439c9-0df8-458a-bc13-5ff9d465c71b
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,2/9/2001,9001,b8c9484a-8a8a-4b03-a8ae-0ae2491fd618,22d7735b-4889-4d7b-b18e-bd01430480e1
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,2/9/2002,9002,b8c9484a-8a8a-4b03-a8ae-0ae2491fd618,8a3b8e31-49fc-4216-9d21-008a6ee94ad5
507/QD/DHCNTT/27/5/2024,chuong,Chương 3,ĐÁNH GIÁ KẾT QUẢ HỌC TẬP VÀ CẤP BẰNG ............................ 12,3,3,,3c021c32-7e66-4804-b071-5362528e250e
507/QD/DHCNTT/27/5/2024,chuong,Chương 3,ĐÁNH GIÁ KẾT QUẢ HỌC TẬP VÀ CẤP BẰNG,3,3,,722d2211-4f2d-4f34-bec6-c5eca51a5738
507/QD/DHCNTT/27/5/2024,dieu,Điều 19,"Đánh giá kết quả học tập của học phần, học kỳ, năm học, toàn khóa ......................... 12",19-Mar,3019,3c021c32-7e66-4804-b071-5362528e250e,acb2970f-835f-4b5d-9148-5ce30ea54577
507/QD/DHCNTT/27/5/2024,dieu,Điều 19,"Đánh giá kết quả học tập của học phần, học kỳ, năm học, toàn khóa",19-Mar,3019,722d2211-4f2d-4f34-bec6-c5eca51a5738,2aa9df1c-4d9a-44a4-ac1a-16e3bdc0bf50
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/19/2001,19001,acb2970f-835f-4b5d-9148-5ce30ea54577,5f2a8397-6daf-4605-a8ce-1b3ae62166d3
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/19/2001,19001,2aa9df1c-4d9a-44a4-ac1a-16e3bdc0bf50,8ab69164-eb68-4b63-b509-7c9455561f34
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,3/19/2002,19002,2aa9df1c-4d9a-44a4-ac1a-16e3bdc0bf50,b099342c-7dd5-4242-b528-dc5b9b07c020
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,3/19/2003,19003,2aa9df1c-4d9a-44a4-ac1a-16e3bdc0bf50,515b8480-2ccf-418d-9617-6dfda381b3e5
507/QD/DHCNTT/27/5/2024,khoan,Khoản 4,,3/19/2004,19004,2aa9df1c-4d9a-44a4-ac1a-16e3bdc0bf50,4f9ef068-1545-4cf5-ac83-46a33227cc10
507/QD/DHCNTT/27/5/2024,dieu,Điều 20,Công nhận kết quả học tập .......................................................................................... 13,20-Mar,3020,3c021c32-7e66-4804-b071-5362528e250e,3f55014d-b61d-44ff-be92-a18624325e8e
507/QD/DHCNTT/27/5/2024,dieu,Điều 20,Công nhận kết quả học tập,20-Mar,3020,722d2211-4f2d-4f34-bec6-c5eca51a5738,77f23d25-97e8-4c4b-b5c4-fe4a556b6be3
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/20/2001,20001,3f55014d-b61d-44ff-be92-a18624325e8e,8ec97739-ae07-4b30-9310-3b1eb97e011a
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/20/2001,20001,77f23d25-97e8-4c4b-b5c4-fe4a556b6be3,9bbfc5e2-705f-4010-8a77-c90525d6e430
507/QD/DHCNTT/27/5/2024,dieu,Điều 21,Điều kiện xét tốt nghiệp và công nhận tốt nghiệp ....................................................... 13,21-Mar,3021,3c021c32-7e66-4804-b071-5362528e250e,86848ca2-1c38-4f77-aae7-0de1b20c25ff
507/QD/DHCNTT/27/5/2024,dieu,Điều 21,Điều kiện xét tốt nghiệp và công nhận tốt nghiệp,21-Mar,3021,722d2211-4f2d-4f34-bec6-c5eca51a5738,b21bfc2b-58ac-4f78-98de-d0f0a50b115c
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/21/2001,21001,86848ca2-1c38-4f77-aae7-0de1b20c25ff,5be4526f-0db1-4888-915b-64f17fa8e0bc
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/21/2001,21001,b21bfc2b-58ac-4f78-98de-d0f0a50b115c,d5bc3e0c-afe3-495c-a6dd-99d2c8bde718
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,3/21/2002,21002,b21bfc2b-58ac-4f78-98de-d0f0a50b115c,7c5e87a9-6e84-4265-8a5e-96a773c50306
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,3/21/2003,21003,b21bfc2b-58ac-4f78-98de-d0f0a50b115c,62dbc8b5-154b-4160-af2d-94da1a66d6a1
507/QD/DHCNTT/27/5/2024,khoan,Khoản 4,,3/21/2004,21004,b21bfc2b-58ac-4f78-98de-d0f0a50b115c,b41fce90-01fa-4810-9d46-169d295a71e0
507/QD/DHCNTT/27/5/2024,dieu,Điều 22,Cấp bằng tốt nghiệp ..................................................................................................... 13,22-Mar,3022,3c021c32-7e66-4804-b071-5362528e250e,29ba1eaa-2047-4eeb-9356-788f7a457c3a
507/QD/DHCNTT/27/5/2024,dieu,Điều 22,Cấp bằng tốt nghiệp,22-Mar,3022,722d2211-4f2d-4f34-bec6-c5eca51a5738,0fbfd418-6497-4b24-a75f-8c790ab44a5e
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/22/2001,22001,29ba1eaa-2047-4eeb-9356-788f7a457c3a,ddd5de2d-9fce-4dcf-8fbe-a0fac1ad14ac
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/22/2001,22001,0fbfd418-6497-4b24-a75f-8c790ab44a5e,9fbe89a6-6682-444f-bdac-7cb39df9794b
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,3/22/2002,22002,0fbfd418-6497-4b24-a75f-8c790ab44a5e,9f92cb04-5613-4883-8eb9-afde426d7863
507/QD/DHCNTT/27/5/2024,khoan,Khoản 3,,3/22/2003,22003,0fbfd418-6497-4b24-a75f-8c790ab44a5e,0e4a8b12-7300-46bb-8774-ecab0f98af50
507/QD/DHCNTT/27/5/2024,khoan,Khoản 4,,3/22/2004,22004,0fbfd418-6497-4b24-a75f-8c790ab44a5e,c09aa4ea-7b50-4052-8b66-ec9d4f5ee36e
507/QD/DHCNTT/27/5/2024,khoan,Khoản 5,,3/22/2005,22005,0fbfd418-6497-4b24-a75f-8c790ab44a5e,bc057ab0-7f74-4127-b035-9acc2c0932bd
507/QD/DHCNTT/27/5/2024,dieu,Điều 23,Cấp bảng điểm ............................................................................................................. 14,23-Mar,3023,3c021c32-7e66-4804-b071-5362528e250e,19f963d1-2dea-4ef1-8292-f765d8daf3fd
507/QD/DHCNTT/27/5/2024,dieu,Điều 23,Cấp bảng điểm,23-Mar,3023,722d2211-4f2d-4f34-bec6-c5eca51a5738,50ef737f-e209-447e-b3bc-9e16a29b7f9d
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/23/2001,23001,19f963d1-2dea-4ef1-8292-f765d8daf3fd,f8a5bef8-87c9-49af-a9af-3392f0b87a4b
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,3/23/2001,23001,50ef737f-e209-447e-b3bc-9e16a29b7f9d,6b64cc44-75a7-498a-a7a3-198103275678
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,3/23/2002,23002,50ef737f-e209-447e-b3bc-9e16a29b7f9d,5e190ee2-3e75-4e20-b065-96e7ab297b87
507/QD/DHCNTT/27/5/2024,chuong,Chương 4,TỔ CHỨC THỰC HIỆN ........................................................................ 14,4,4,,5eb65a8a-6679-4764-8f25-ad87e9efaa56
507/QD/DHCNTT/27/5/2024,chuong,Chương 4,TỔ CHỨC THỰC HIỆN,4,4,,b191f841-7f34-452e-94bb-7a6739bddb6f
507/QD/DHCNTT/27/5/2024,dieu,Điều 24,Bảo đảm chất lượng ĐTTX ......................................................................................... 14,24-Apr,4024,5eb65a8a-6679-4764-8f25-ad87e9efaa56,f8108a6d-bf0b-41fc-8b4e-60ab9968f788
507/QD/DHCNTT/27/5/2024,dieu,Điều 24,Bảo đảm chất lượng ĐTTX,24-Apr,4024,b191f841-7f34-452e-94bb-7a6739bddb6f,e8b4db0f-ea43-4a10-9511-536de84ffdfd
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/24/2001,24001,f8108a6d-bf0b-41fc-8b4e-60ab9968f788,7e2f4646-08d3-4427-a193-36dbe566b321
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/24/2001,24001,e8b4db0f-ea43-4a10-9511-536de84ffdfd,0c070f65-3157-477f-bcaa-7198ae36582f
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,4/24/2002,24002,e8b4db0f-ea43-4a10-9511-536de84ffdfd,c8b27516-4c19-43b1-8f18-f6e22c62e2b5
507/QD/DHCNTT/27/5/2024,dieu,Điều 25,"Chế độ báo cáo, lưu trữ và công khai thông tin ........................................................... 15",25-Apr,4025,5eb65a8a-6679-4764-8f25-ad87e9efaa56,a3d1bbd0-d827-4f9e-8c13-ae7c64e7680d
507/QD/DHCNTT/27/5/2024,dieu,Điều 25,"Chế độ báo cáo, lưu trữ và công khai thông tin",25-Apr,4025,b191f841-7f34-452e-94bb-7a6739bddb6f,e4d2f1eb-c18e-4e1d-97a4-422b1544cc94
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/25/2001,25001,a3d1bbd0-d827-4f9e-8c13-ae7c64e7680d,f3f6c12d-8ffb-47be-870e-d45dbd703e6c
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/25/2001,25001,e4d2f1eb-c18e-4e1d-97a4-422b1544cc94,9865895c-75fb-4a6b-9407-fa1ecb444de8
507/QD/DHCNTT/27/5/2024,dieu,Điều 26,Quản lý và lưu trữ hồ sơ .............................................................................................. 15,26-Apr,4026,5eb65a8a-6679-4764-8f25-ad87e9efaa56,b373fc55-f84d-4df2-aa11-d0be2f459485
507/QD/DHCNTT/27/5/2024,dieu,Điều 26,Quản lý và lưu trữ hồ sơ,26-Apr,4026,b191f841-7f34-452e-94bb-7a6739bddb6f,fa7f4553-e6e7-441f-996a-5fee49dad101
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/26/2001,26001,b373fc55-f84d-4df2-aa11-d0be2f459485,bc886a23-b2ff-4de3-8866-fea509e13588
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/26/2001,26001,fa7f4553-e6e7-441f-996a-5fee49dad101,c52a1bcc-9fd4-405c-b5be-e808b7d46c98
507/QD/DHCNTT/27/5/2024,diem,Điểm a),,4/26/1/a,26001.01,c52a1bcc-9fd4-405c-b5be-e808b7d46c98,a0f2e6a9-4144-445d-ad03-e63382efe9c0
507/QD/DHCNTT/27/5/2024,diem,Điểm b),,4/26/1/b,26001.02,c52a1bcc-9fd4-405c-b5be-e808b7d46c98,8aed5513-0424-4de3-851e-ee3e1f405980
507/QD/DHCNTT/27/5/2024,diem,Điểm c),,4/26/1/c,26001.03,c52a1bcc-9fd4-405c-b5be-e808b7d46c98,8432aaf3-9dbe-478f-8e9f-719dfb1b5dd1
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,4/26/2002,26002,fa7f4553-e6e7-441f-996a-5fee49dad101,a1f47d69-c44e-48c7-9f03-8dd608c75670
507/QD/DHCNTT/27/5/2024,diem,Điểm a),,4/26/2/a,26002.01,a1f47d69-c44e-48c7-9f03-8dd608c75670,3cf0248d-fa12-4d76-aa16-6c765e6638cd
507/QD/DHCNTT/27/5/2024,diem,Điểm b),,4/26/2/b,26002.02,a1f47d69-c44e-48c7-9f03-8dd608c75670,79306713-52a9-4bfe-a16d-890513ccccfe
507/QD/DHCNTT/27/5/2024,diem,Điểm c),,4/26/2/c,26002.03,a1f47d69-c44e-48c7-9f03-8dd608c75670,f280b892-4fdf-4644-b443-9a45f8f65dca
507/QD/DHCNTT/27/5/2024,diem,Điểm d),,4/26/2/d,26002.04,a1f47d69-c44e-48c7-9f03-8dd608c75670,fbf41cda-6276-404c-975c-0b36b34ad062
507/QD/DHCNTT/27/5/2024,dieu,Điều 27,Công bố thông tin ........................................................................................................ 15,27-Apr,4027,5eb65a8a-6679-4764-8f25-ad87e9efaa56,1d7054c3-89a8-4421-8dfe-295285a9e346
507/QD/DHCNTT/27/5/2024,dieu,Điều 27,Công bố thông tin,27-Apr,4027,b191f841-7f34-452e-94bb-7a6739bddb6f,87d7c9eb-242c-4fb4-8d5f-4144d8bcf67b
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/27/2001,27001,1d7054c3-89a8-4421-8dfe-295285a9e346,d8882405-85a4-49d4-aa6a-3c31e321d8bc
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/27/2001,27001,87d7c9eb-242c-4fb4-8d5f-4144d8bcf67b,019939bb-f31c-4501-8f3d-b03db2c6270d
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,4/27/2002,27002,87d7c9eb-242c-4fb4-8d5f-4144d8bcf67b,a0e39668-433d-4f0c-b3b6-7769d3397972
507/QD/DHCNTT/27/5/2024,dieu,Điều 28,Điều khoản thi hành ..................................................................................................... 16,28-Apr,4028,5eb65a8a-6679-4764-8f25-ad87e9efaa56,4e161aab-72a5-4319-8f74-30148f805186
507/QD/DHCNTT/27/5/2024,dieu,Điều 28,Điều khoản thi hành,28-Apr,4028,b191f841-7f34-452e-94bb-7a6739bddb6f,1bb2fb49-6dc2-4196-a648-8efe6acb15b6
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/28/2001,28001,4e161aab-72a5-4319-8f74-30148f805186,aea2b3c7-588a-4705-8336-5a46807759c7
507/QD/DHCNTT/27/5/2024,khoan,Khoản 1,,4/28/2001,28001,1bb2fb49-6dc2-4196-a648-8efe6acb15b6,40a084dc-0b24-48de-9b6f-c60909ea396b
507/QD/DHCNTT/27/5/2024,khoan,Khoản 2,,4/28/2002,28002,1bb2fb49-6dc2-4196-a648-8efe6acb15b6,4ba35ff3-baa2-4a27-b49c-a3ec3b0e34a6
547/QD/DHCNTT,chuong,Chương,,0,0,,14c34760-f6c0-474f-85a7-55b827264fcb
547/QD/DHCNTT,dieu,Điều 1,Ban hành kèm theo Quyết định này “Quy định đào tạo ngoại ngữ đối với hệ,0/1,1,14c34760-f6c0-474f-85a7-55b827264fcb,2010a57c-9822-4293-a0e4-7a995d4aec9d
547/QD/DHCNTT,khoan,Khoản 1,,0/1/1,1001,2010a57c-9822-4293-a0e4-7a995d4aec9d,163127e8-9a8d-4e2a-b793-f0f4d2328e41
547/QD/DHCNTT,dieu,Điều 2,Quyết định có hiệu lực kể từ ngày ký.,0/2,2,14c34760-f6c0-474f-85a7-55b827264fcb,2d0c7d63-d0d4-4c1e-8e13-43223d55d091
547/QD/DHCNTT,khoan,Khoản 1,,0/2/1,2001,2d0c7d63-d0d4-4c1e-8e13-43223d55d091,ed0581fd-25b3-4e6f-95ae-ad262440accc
547/QD/DHCNTT,dieu,Điều 3,"Các Ông/Bà Trưởng các Phòng, Ban, Khoa, Bộ môn có liên quan chịu trách",0/3,3,14c34760-f6c0-474f-85a7-55b827264fcb,4ae5ada6-d941-485a-9007-589f9e7d114e
547/QD/DHCNTT,khoan,Khoản 1,,0/3/1,3001,4ae5ada6-d941-485a-9007-589f9e7d114e,a37c9afb-defe-433f-ab92-c37819a43a73
547/QD/DHCNTT,chuong,Chương 1,,1,1,,8ef0c379-57c4-4319-85f9-31af97a9ad08
547/QD/DHCNTT,dieu,Điều 1,Phạm vi điều chỉnh và đối tượng áp dụng,1-Jan,1001,8ef0c379-57c4-4319-85f9-31af97a9ad08,84e30b7b-b094-4b99-811e-f3c95d5c17b3
547/QD/DHCNTT,khoan,Khoản 1,,1/1/2001,1001,84e30b7b-b094-4b99-811e-f3c95d5c17b3,1dcdefb4-3044-4b68-93fc-08be1ea79c4c
547/QD/DHCNTT,khoan,Khoản 2,,1/1/2002,1002,84e30b7b-b094-4b99-811e-f3c95d5c17b3,e05422ea-d9b7-448f-a3e4-17e79a7a404f
547/QD/DHCNTT,dieu,Điều 2,Mục đích đào tạo ngoại ngữ,2-Jan,1002,8ef0c379-57c4-4319-85f9-31af97a9ad08,d4213448-1d25-4e61-80da-9b281bbdf2d7
547/QD/DHCNTT,khoan,Khoản 1,,1/2/2001,2001,d4213448-1d25-4e61-80da-9b281bbdf2d7,27f10524-595c-4287-9c0b-03e4ce96912a
547/QD/DHCNTT,dieu,Điều 8,của quy định này.,8-Jan,1008,8ef0c379-57c4-4319-85f9-31af97a9ad08,08c0fa07-3482-40aa-94fa-934517638340
547/QD/DHCNTT,khoan,Khoản 1,,1/8/2001,8001,08c0fa07-3482-40aa-94fa-934517638340,4ac2a17f-a704-4159-8fd6-7537d9223559
547/QD/DHCNTT,chuong,Chương 2,,2,2,,fea8addf-8192-4edc-872f-b6350d137297
547/QD/DHCNTT,dieu,Điều 3,Chương trình giảng dạy tiếng Anh,3-Feb,2003,fea8addf-8192-4edc-872f-b6350d137297,f0d5c369-fdaf-4486-87db-4778c04aaf3a
547/QD/DHCNTT,khoan,Khoản 1,,2/3/2001,3001,f0d5c369-fdaf-4486-87db-4778c04aaf3a,0b8469a5-7f68-4651-aba4-89074556f32d
547/QD/DHCNTT,khoan,Khoản 1,,2/3/2001,3001,f0d5c369-fdaf-4486-87db-4778c04aaf3a,f7f8ef30-8a86-4ee8-96c6-d069681d8c7a
547/QD/DHCNTT,khoan,Khoản 1,,2/3/2001,3001,f0d5c369-fdaf-4486-87db-4778c04aaf3a,f804d6e3-94ff-44ca-8c6a-db2f17e9de5d
547/QD/DHCNTT,khoan,Khoản 1,,2/3/2001,3001,f0d5c369-fdaf-4486-87db-4778c04aaf3a,8cd67130-b512-4a20-8f16-a49d038a8bca
547/QD/DHCNTT,khoan,Khoản 2,,2/3/2002,3002,f0d5c369-fdaf-4486-87db-4778c04aaf3a,207d31db-3356-4832-b317-faeb05d7ff7d
