document_id,document_number,sentence
ed3c9ff3d2e40b6576cc18fcd6a2849fda85c00fb97cfff14bc7e7bd4b878ece,36/2024/QH15,"khi xuất hiện ùn tắc giao thông, phải tiến hành các biện pháp phòng ngừa, giải quyết, khắc phục ùn tắc giao thông"
12a2a0abd83bbe77c1f8574c3223978e33cf4c6365644b622739ea93595a2a2c,36/2024/QH15,người liên quan đến vụ tai nạn giao thông đường bộ không phải ở lại hiện trường khi phải đi cấp cứu
12a2a0abd83bbe77c1f8574c3223978e33cf4c6365644b622739ea93595a2a2c,36/2024/QH15,người liên quan đến vụ tai nạn giao thông đường bộ không phải ở lại hiện trường khi đưa người bị nạn đi cấp cứu
12a2a0abd83bbe77c1f8574c3223978e33cf4c6365644b622739ea93595a2a2c,36/2024/QH15,"người liên quan đến vụ tai nạn giao thông đường bộ không phải ở lại hiện trường khi xét thấy bị đe dọa đến tính mạng, sức khỏe nhưng phải đến trình báo ngay cơ quan công an, ủy ban nhân dân nơi gần nhất"
687dab9dfbe72b60edef52fcb511e358aa3e5b56e86ed5a4843eec0f19483470,36/2024/QH15,tất cả các vụ tai nạn giao thông đường bộ xảy ra phải được điều tra nhanh chóng
687dab9dfbe72b60edef52fcb511e358aa3e5b56e86ed5a4843eec0f19483470,36/2024/QH15,tất cả các vụ tai nạn giao thông đường bộ xảy ra phải được giải quyết kịp thời
687dab9dfbe72b60edef52fcb511e358aa3e5b56e86ed5a4843eec0f19483470,36/2024/QH15,tất cả các vụ tai nạn giao thông đường bộ xảy ra phải được điều tra chính xác
687dab9dfbe72b60edef52fcb511e358aa3e5b56e86ed5a4843eec0f19483470,36/2024/QH15,tất cả các vụ tai nạn giao thông đường bộ xảy ra phải được giải quyết khách quan
687dab9dfbe72b60edef52fcb511e358aa3e5b56e86ed5a4843eec0f19483470,36/2024/QH15,tất cả các vụ tai nạn giao thông đường bộ xảy ra phải được điều tra đúng quy định của pháp luật
6ff7362414f1769795fe7f0099df7a2a8d4f90dfae8b9a3cb360239609604244,36/2024/QH15,"nguyên tắc điều tra, giải quyết tai nạn giao thông đường bộ được quy định"
4164a553d600a9932cdd08c01a07832e21e3b149476f9395d66ea0d2fbbfbd87,36/2024/QH15,"nguyên tắc điều tra, giải quyết tai nạn giao thông đường bộ được quy định như sau"
00c0a1d915bb3bbed49b9fa7914a17748a799d8b54ac48bab1a6eb7c4d55d676,36/2024/QH15,"việc điều tra, giải quyết được thực hiện theo quy định của pháp luật về tố tụng hình sự"
00c0a1d915bb3bbed49b9fa7914a17748a799d8b54ac48bab1a6eb7c4d55d676,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc kiểm tra nồng độ cồn, chất ma túy và các chất kích thích khác mà pháp luật cấm sử dụng"
7be31a6d85fed4e9704dc7ca4da1ddf14f1412bb2c3225e986a8a9460f03ce5d,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc khám nghiệm hiện trường, phương tiện, tử thi, công trình đường bộ liên quan trực tiếp đến vụ tai nạn giao thông đường bộ"
7be31a6d85fed4e9704dc7ca4da1ddf14f1412bb2c3225e986a8a9460f03ce5d,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc thu thập thông tin, dữ liệu"
7be31a6d85fed4e9704dc7ca4da1ddf14f1412bb2c3225e986a8a9460f03ce5d,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc xác định hậu quả thiệt hại về người và tài sản do tai nạn giao thông đường bộ gây ra"
b821362aeb5f4727bd8953a1dbd242488dc06ce348304f85f2a39cee1b23b1a3,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc ghi lời khai của người bị nạn"
b821362aeb5f4727bd8953a1dbd242488dc06ce348304f85f2a39cee1b23b1a3,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc ghi lời khai của những người có liên quan khác trong vụ tai nạn giao thông đường bộ"
171af43ab56b62a1408e89d3b8888957a9519b1e09cbd75b3b3953d61f7a7242,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra bao gồm xem xét dấu vết trên thân thể người bị nạn"
171af43ab56b62a1408e89d3b8888957a9519b1e09cbd75b3b3953d61f7a7242,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra bao gồm kiểm tra hành khách vận chuyển có liên quan"
171af43ab56b62a1408e89d3b8888957a9519b1e09cbd75b3b3953d61f7a7242,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra bao gồm kiểm tra hàng hóa vận chuyển có liên quan"
171af43ab56b62a1408e89d3b8888957a9519b1e09cbd75b3b3953d61f7a7242,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra bao gồm kiểm tra các loại giấy tờ khác có liên quan"
e7114714d77542a86101749a969e553729635d78570c689cdcbe574901fa122f,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm các hoạt động khác theo quy định của pháp luật"
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,các nguồn tài chính đó bao gồm hỗ trợ
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,các nguồn tài chính đó bao gồm viện trợ
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,"các nguồn tài chính đó bao gồm đóng góp tự nguyện của các tổ chức, cá nhân trong nước"
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,"các nguồn tài chính đó bao gồm đóng góp tự nguyện của các tổ chức, cá nhân nước ngoài"
014dbd00cbffef693257c248b0d1c4edb82a1bb75be2bf2388db543efbeb2458,36/2024/QH15,"giấy phép lái xe được cấp trước ngày luật này có hiệu lực thi hành nếu chưa thực hiện đổi, cấp lại theo quy định của luật này có hiệu lực sử dụng"
014dbd00cbffef693257c248b0d1c4edb82a1bb75be2bf2388db543efbeb2458,36/2024/QH15,giấy phép lái xe hạng a2 được phép tiếp tục điều khiển các loại xe quy định cho giấy phép lái xe hạng a1 quy định tại điểm a khoản này
7883cd9cf9d5dbac248b35f70f6d3a1980cb1fb643513432aba8d86bd731837a,36/2024/QH15,giấy phép lái xe hạng a3 được tiếp tục sử dụng để điều khiển xe mô tô ba bánh
7883cd9cf9d5dbac248b35f70f6d3a1980cb1fb643513432aba8d86bd731837a,36/2024/QH15,giấy phép lái xe hạng a3 được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng a1 quy định tại điểm a khoản này
7883cd9cf9d5dbac248b35f70f6d3a1980cb1fb643513432aba8d86bd731837a,36/2024/QH15,giấy phép lái xe hạng a3 được tiếp tục sử dụng để điều khiển các xe tương tự
ed8ebd1aaf861518c6e3ee04b399b4e989bad68f4c6750144116ac15331f3ecf,36/2024/QH15,000 kg
d4d6099176ad87f901e2d2b0044b5c7f8d77c229c4a86a5077bf79ce47257d25,36/2024/QH15,"giấy phép lái xe được cấp trước ngày luật này có hiệu lực thi hành được sử dụng nếu chưa thực hiện đổi, cấp lại theo quy định của luật này"
d4d6099176ad87f901e2d2b0044b5c7f8d77c229c4a86a5077bf79ce47257d25,36/2024/QH15,giấy phép lái xe hạng b1 số tự động được cấp cho người không hành nghề lái xe
d4d6099176ad87f901e2d2b0044b5c7f8d77c229c4a86a5077bf79ce47257d25,36/2024/QH15,người không hành nghề lái xe được tiếp tục điều khiển xe ô tô số tự động chở người đến 08 chỗ không kể chỗ của người lái xe
d4d6099176ad87f901e2d2b0044b5c7f8d77c229c4a86a5077bf79ce47257d25,36/2024/QH15,500 kg
5cca1bdfb4e9b2e91a8b13084c125b6bd07a85b6388bb3ddf8b8c1f27a265ec4,36/2024/QH15,500 kg
5b7d9688c64703cee45a6d6f9f2eb5641343dbff80823d509fcef0d3d07f2a79,36/2024/QH15,500 kg
5b7d9688c64703cee45a6d6f9f2eb5641343dbff80823d509fcef0d3d07f2a79,36/2024/QH15,500 kg
9c2795645b16d4e1ffd6737de3ee107d535907c40f2df4cf1db53b0e5cd266df,36/2024/QH15,"giấy phép lái xe được cấp trước ngày luật này có hiệu lực thi hành nếu chưa thực hiện đổi, cấp lại theo quy định của luật này có hiệu lực sử dụng"
9c2795645b16d4e1ffd6737de3ee107d535907c40f2df4cf1db53b0e5cd266df,36/2024/QH15,500 kg trở lên
9c2795645b16d4e1ffd6737de3ee107d535907c40f2df4cf1db53b0e5cd266df,36/2024/QH15,"giấy phép lái xe hạng c được tiếp tục điều khiển các loại xe quy định cho giấy phép lái xe hạng b1, b2 quy định tại các điểm đ, e và g khoản này"
9648bde17ea78e72e8053d31173411c0e0bc933b8d4bea53a03b856440eb6d62,36/2024/QH15,"giấy phép lái xe được cấp trước ngày luật này có hiệu lực thi hành không thực hiện đổi, cấp lại theo quy định của luật này"
9648bde17ea78e72e8053d31173411c0e0bc933b8d4bea53a03b856440eb6d62,36/2024/QH15,"giấy phép lái xe hạng d được tiếp tục điều khiển các loại xe quy định cho các giấy phép lái xe hạng b1, b2, c quy định tại các điểm đ, e, g và h khoản này"
c4e8ddb61ca6f0e81e3a467df0d95fbe1bd093c2237590f9506f9b61f3dd800d,36/2024/QH15,giấy phép lái xe hạng e được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng b1
c4e8ddb61ca6f0e81e3a467df0d95fbe1bd093c2237590f9506f9b61f3dd800d,36/2024/QH15,giấy phép lái xe hạng e được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng b2
c4e8ddb61ca6f0e81e3a467df0d95fbe1bd093c2237590f9506f9b61f3dd800d,36/2024/QH15,giấy phép lái xe hạng e được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng c
c4e8ddb61ca6f0e81e3a467df0d95fbe1bd093c2237590f9506f9b61f3dd800d,36/2024/QH15,giấy phép lái xe hạng e được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng d
c4e8ddb61ca6f0e81e3a467df0d95fbe1bd093c2237590f9506f9b61f3dd800d,36/2024/QH15,"giấy phép lái xe hạng e được tiếp tục sử dụng để điều khiển các loại xe quy định tại các điểm đ, e, g, h và i khoản này"
5fc48271c1bf6b97b37a605034db3c439675a8ddad63877078209a5796e1e4ee,36/2024/QH15,"giấy phép lái xe hạng fb2, fd được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng b2, d quy định tại điểm g và điểm i khoản này khi kéo rơ moóc"
5fc48271c1bf6b97b37a605034db3c439675a8ddad63877078209a5796e1e4ee,36/2024/QH15,giấy phép lái xe hạng fc được tiếp tục sử dụng để điều khiển các loại xe quy định cho giấy phép lái xe hạng c quy định tại điểm h khoản này khi kéo rơ moóc hoặc đầu kéo kéo sơ mi rơ moóc
3fd9e06630ff0bd3e596bd186c4ee8b1724d1c7604aa4c5d1b3e0f92d28c6045,36/2024/QH15,giấy phép lái xe hạng a2 được đổi sang giấy phép lái xe hạng a
3fd9e06630ff0bd3e596bd186c4ee8b1724d1c7604aa4c5d1b3e0f92d28c6045,36/2024/QH15,giấy phép lái xe hạng a2 được cấp lại sang giấy phép lái xe hạng a
19097c5cbefed3f425800aa48bb084356337a15ada2f468ce122c5f154e2fc81,36/2024/QH15,"giấy phép lái xe hạng a3 được đổi, cấp lại sang giấy phép lái xe hạng b1"
53a1b107172ba3a431e0b9eeeb78a8b7730904fe3e2405c7f4397466a4b1fa7b,36/2024/QH15,000 kg
53a1b107172ba3a431e0b9eeeb78a8b7730904fe3e2405c7f4397466a4b1fa7b,36/2024/QH15,000 kg
7c1f3acccbec23b44a17767f568bcb05790555e2819ea811b4585c51ebefca1d,36/2024/QH15,"giấy phép lái xe hạng b1 số tự động được đổi, cấp lại sang giấy phép lái xe hạng b với điều kiện hạn chế là chỉ được điều khiển xe ô tô số tự động"
0cd48b0e19c325075eb1ca71efd1c8e9822553cc6bdd4395290713e161283151,36/2024/QH15,"giấy phép lái xe hạng b1, b2 được đổi sang giấy phép lái xe hạng b hoặc hạng c1"
0cd48b0e19c325075eb1ca71efd1c8e9822553cc6bdd4395290713e161283151,36/2024/QH15,"giấy phép lái xe hạng b1, b2 được cấp lại sang giấy phép lái xe hạng b hoặc hạng c1"
7798b79287ca2226b5ce4f23b4cdc73a3415fd175bee0def05c6a251ba2e4d28,36/2024/QH15,500 kg
79bc79216fa182465ba7befe5869322502f95a0b09309677251b18a4e79ae730,36/2024/QH15,500 kg
25d1f149084fa9a77029230da59f4354480b8279ce4dab72afd863a418fed5c1,36/2024/QH15,giấy phép lái xe hạng e được đổi sang giấy phép lái xe hạng d
25d1f149084fa9a77029230da59f4354480b8279ce4dab72afd863a418fed5c1,36/2024/QH15,giấy phép lái xe hạng e được cấp lại sang giấy phép lái xe hạng d
25d1f149084fa9a77029230da59f4354480b8279ce4dab72afd863a418fed5c1,36/2024/QH15,chứng chỉ điều khiển xe máy chuyên dùng cho người điều khiển máy kéo có trọng tải trên 3
603c41bffadd54aacac937271ba29f5564a49b3381769ea1d3139e92ab277b69,36/2024/QH15,giấy phép lái xe hạng fb2 được đổi sang giấy phép lái xe hạng be hoặc hạng c1e
603c41bffadd54aacac937271ba29f5564a49b3381769ea1d3139e92ab277b69,36/2024/QH15,giấy phép lái xe hạng fb2 được cấp lại sang giấy phép lái xe hạng be hoặc hạng c1e
603c41bffadd54aacac937271ba29f5564a49b3381769ea1d3139e92ab277b69,36/2024/QH15,500 kg
603c41bffadd54aacac937271ba29f5564a49b3381769ea1d3139e92ab277b69,36/2024/QH15,500 kg
5a2fce3403633ad741cffabe936944693b93a87961af6d043c5cba33e410e68c,36/2024/QH15,giấy phép lái xe hạng fc được đổi sang giấy phép lái xe hạng ce
5a2fce3403633ad741cffabe936944693b93a87961af6d043c5cba33e410e68c,36/2024/QH15,giấy phép lái xe hạng fc được cấp lại sang giấy phép lái xe hạng ce
5a2fce3403633ad741cffabe936944693b93a87961af6d043c5cba33e410e68c,36/2024/QH15,giấy phép lái xe hạng ce kèm theo chứng chỉ điều khiển xe máy chuyên dùng cho người điều khiển máy kéo có trọng tải trên 3
5a2fce3403633ad741cffabe936944693b93a87961af6d043c5cba33e410e68c,36/2024/QH15,500 kg
e97329df75cc6196944880311e0c20f9cda763fefa06019280352d7129a648b0,36/2024/QH15,giấy phép lái xe hạng fd được đổi sang giấy phép lái xe hạng d2e
e97329df75cc6196944880311e0c20f9cda763fefa06019280352d7129a648b0,36/2024/QH15,giấy phép lái xe hạng fd được cấp lại sang giấy phép lái xe hạng d2e
e97329df75cc6196944880311e0c20f9cda763fefa06019280352d7129a648b0,36/2024/QH15,500 kg
93b798222b97169cfb719fc2ddf8d730d32ddeaea18b911415ea3aad39d1922d,36/2024/QH15,500 kg
8c0f4f868ee5251d2e817fbe14df591badf7047f2029acdaed3835bf1bc263df,16/2022/TT-BGTVT,bản sao điện tử của cơ sở thiết kế được nộp hồ sơ qua hệ thống dịch vụ công trực tuyến
8c0f4f868ee5251d2e817fbe14df591badf7047f2029acdaed3835bf1bc263df,16/2022/TT-BGTVT,"khoản 4 điều 5 được sửa đổi, bổ sung như sau"
b5abfa3c0ec888bbe18570d3b6da6b21b1936b7293bd7f70b39bf658449ae654,16/2022/TT-BGTVT,trường hợp nhận qua hệ thống dịch vụ công trực tuyến là nhận bản điện tử giấy chứng nhận thẩm định thiết kế
4828c7cfa3bec4ec4181eb66688879a42b2ce24c4f481649ad8598453f5cf88a,16/2022/TT-BGTVT,"khoản 6 điều 5 được sửa đổi, bổ sung điểm b, điểm c và điểm d như sau"
4828c7cfa3bec4ec4181eb66688879a42b2ce24c4f481649ad8598453f5cf88a,16/2022/TT-BGTVT,"điểm b khoản 6 điều 5 được sửa đổi, bổ sung như sau"
a857357ef4e70eb78cf1411666eecce31b7aaed6105374996ebe2052bf275b9a,16/2022/TT-BGTVT,hồ sơ đề nghị thẩm định thiết kế gồm 01 bản chính hoặc biểu mẫu điện tử văn bản đề nghị thẩm định thiết kế
a857357ef4e70eb78cf1411666eecce31b7aaed6105374996ebe2052bf275b9a,16/2022/TT-BGTVT,hồ sơ đề nghị thẩm định thiết kế gồm 01 hồ sơ thiết kế theo quy định tại khoản 1 điều 4 của thông tư này khi nộp qua hệ thống dịch vụ công trực tuyến
a857357ef4e70eb78cf1411666eecce31b7aaed6105374996ebe2052bf275b9a,16/2022/TT-BGTVT,trường hợp nộp hồ sơ trực tiếp hoặc qua đường bưu chính còn phải nộp thêm 01 bộ tài liệu theo quy định tại điểm a và điểm b khoản 1 điều 4 của thông tư này
340afd30bf96657335765567888c9a709257aae3af279cceffe64ba069380a12,16/2022/TT-BGTVT,thẩm định nội dung thiết kế được thực hiện trong thời hạn 08 ngày làm việc kể từ ngày nhận được đủ hồ sơ theo quy định
9d4fc76f1b0b3da09f05942e366e61807b806f8428b449249975abb44c836927,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với linh kiện bao gồm bản sao có xác nhận của cơ sở
9d4fc76f1b0b3da09f05942e366e61807b806f8428b449249975abb44c836927,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với linh kiện bao gồm bản sao điện tử
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản sao có xác nhận của cơ sở sản xuất
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản sao điện tử
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm báo cáo kết quả thử nghiệm về chất lượng an toàn kỹ thuật và bảo vệ môi trường
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,"báo cáo kết quả thử nghiệm theo các quy định, quy chuẩn kỹ thuật quốc gia hiện hành đối với xe cơ giới"
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản sao có xác nhận của cơ sở sản xuất
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra bao gồm bản sao điện tử giấy chứng nhận thẩm định thiết kế
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra bao gồm bản thuyết minh thiết kế kỹ thuật
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra bao gồm các tài liệu thay thế quy định tại khoản 2 điều 4 của thông tư này
b5e856294d7e0ee2f152d7650b456d5db339ff5ff77d9ce17473a849c648b99c,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm biểu mẫu điện tử đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản chính
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản dạng điện tử
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,bản dạng điện tử được yêu cầu đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,"hồ sơ kiểm tra đối với xe cơ giới bao gồm bản thuyết minh phương pháp và vị trí đóng số khung, số động cơ"
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,"bản thuyết minh phương pháp và vị trí đóng số khung, số động cơ được yêu cầu đối với xe sản xuất, lắp ráp từ tổng thành, hệ thống và linh kiện rời"
5d94d6773523c17e455feb2bf1de04e75db75b8457082cbdcf20a3a668c26ee8,16/2022/TT-BGTVT,"thông tư số 31/2011/tt-bgtvt đã được sửa đổi, bổ sung bởi khoản 2 điều 4 của thông tư số 42/2018/tt-bgtvt"
9cfc443d0bd04c2ea42ec3394558f525d0492510c75b5cc9657fb1a3c9d2238e,16/2022/TT-BGTVT,"điều 10 của thông tư số 31/2011/tt-bgtvt đã được sửa đổi, bổ sung bởi khoản 2 điều 4 của thông tư số 42/2018/tt-bgtvt"
9cfc443d0bd04c2ea42ec3394558f525d0492510c75b5cc9657fb1a3c9d2238e,16/2022/TT-BGTVT,"thời gian kiểm tra không quá 03 ngày làm việc so với ngày đề nghị kiểm tra của tổ chức, cá nhân nhập khẩu"
123b2114300f13b892f2fe424ac71d5ff06f2f8c5df931957affcbfbabc30006,16/2022/TT-BGTVT,"khoản 2 điều 5 được sửa đổi, bổ sung như sau"
b8370400648e32bdbc52a0594eb82b5416a8ce8073d4488c5d3b3f7ec08e59ad,16/2022/TT-BGTVT,sửa đổi khoản 2 điều 5 như sau
b8370400648e32bdbc52a0594eb82b5416a8ce8073d4488c5d3b3f7ec08e59ad,16/2022/TT-BGTVT,bổ sung khoản 2 điều 5 như sau
b8370400648e32bdbc52a0594eb82b5416a8ce8073d4488c5d3b3f7ec08e59ad,16/2022/TT-BGTVT,cách thức thực hiện cơ sở thiết kế nhận kết quả trực tiếp
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,sửa đổi khoản 3 điều 5 như sau
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,bổ sung khoản 3 điều 5 như sau
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,trường hợp cơ sở thiết kế nộp hồ sơ trực tiếp
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,trường hợp cơ sở thiết kế nộp hồ sơ qua hệ thống bưu chính
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,hồ sơ thiết kế gồm 01 bản sao giấy đề nghị thẩm định thiết kế theo mẫu tại phụ lục iii ban hành kèm theo thông tư này
74e7742a81e8a597bc58e28ea087df75cbe1ef534e7eaf3305b5bcdff6693956,16/2022/TT-BGTVT,"khoản 3 điều 5 được sửa đổi, bổ sung như sau"
74e7742a81e8a597bc58e28ea087df75cbe1ef534e7eaf3305b5bcdff6693956,16/2022/TT-BGTVT,trường hợp cơ sở thiết kế nộp qua hệ thống dịch vụ công trực tuyến thì hồ sơ gồm 01 biểu mẫu điện tử giấy đề nghị thẩm định thiết kế theo mẫu tại phụ lục iii ban hành kèm theo thông tư này
74e7742a81e8a597bc58e28ea087df75cbe1ef534e7eaf3305b5bcdff6693956,16/2022/TT-BGTVT,hồ sơ còn bao gồm 01 bộ tài liệu thiết kế ở dạng điện tử
f9d9379ea6bd18a25bd7f409befb1c3bf6f82ae0d3805f37079c734574b3cb89,16/2022/TT-BGTVT,"sửa đổi, bổ sung khoản 3 điều 5 như sau"
f9d9379ea6bd18a25bd7f409befb1c3bf6f82ae0d3805f37079c734574b3cb89,16/2022/TT-BGTVT,"hồ sơ thiết kế được quy định chi tiết tại các quy phạm, tiêu chuẩn, quy chuẩn kỹ thuật và các công ước quốc tế tương ứng"
68ef128269b9d167b4cd671d8f22151d4d223028e55e50f38dbbbdfc8bcd9e9e,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với linh kiện gồm bản sao có xác nhận của cơ sở
68ef128269b9d167b4cd671d8f22151d4d223028e55e50f38dbbbdfc8bcd9e9e,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với linh kiện không gồm động cơ nguyên chiếc nhập khẩu
68ef128269b9d167b4cd671d8f22151d4d223028e55e50f38dbbbdfc8bcd9e9e,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với linh kiện gồm bản sao điện tử
68ef128269b9d167b4cd671d8f22151d4d223028e55e50f38dbbbdfc8bcd9e9e,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với linh kiện gồm báo cáo kết quả thử nghiệm của cơ sở thử nghiệm
449d1255e93f7393d2e25c52c3650eedbdc17f502de861329697bd4e85ef15d1,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với linh kiện gồm bản kê các linh kiện chính sử dụng để lắp ráp động cơ đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
a4e8d846903c2d66059d662a7d4ad1bcf01c0bcb329d515e30e782cdc9e98209,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
2b672a5c4014bd24032fde5f51c07c7dbf454359cec41047f90f0b1729b75ee9,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
2b672a5c4014bd24032fde5f51c07c7dbf454359cec41047f90f0b1729b75ee9,16/2022/TT-BGTVT,bản sao điện tử của hồ sơ được sử dụng đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
3e4186ef97457fc4e5e321e2e816cfddfddc4876e23fc2a2ca84eb6bddeb519d,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
3e4186ef97457fc4e5e321e2e816cfddfddc4876e23fc2a2ca84eb6bddeb519d,16/2022/TT-BGTVT,hồ sơ nộp qua hệ thống dịch vụ công trực tuyến phải là bản dạng điện tử
3e4186ef97457fc4e5e321e2e816cfddfddc4876e23fc2a2ca84eb6bddeb519d,16/2022/TT-BGTVT,"hồ sơ bao gồm bản thuyết minh phương pháp và vị trí đóng số khung, số động cơ theo mẫu tại phụ lục iv kèm theo thông tư này"
bcccf181ba5423c9e09356b55c446c0cae04d647e4aee71cb3e3fb825774b974,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
8e30c27dd8d5f1c355f57b2969f2cb840ed196799c24c06b3466329b9dda9147,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
87670349171a40d4d9e7078aac104d7745b64d266c5c882dafc80617f8a56c8e,16/2022/TT-BGTVT,bản dạng điện tử được áp dụng đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
87670349171a40d4d9e7078aac104d7745b64d266c5c882dafc80617f8a56c8e,16/2022/TT-BGTVT,doanh nghiệp tự chịu trách nhiệm theo quy định của pháp luật nếu có xảy ra xâm phạm
5120fcecc4200d1653d3fd9d3c3bb86ff297e55923eeb176eae0669cb914d7f1,16/2022/TT-BGTVT,bản dạng điện tử được sử dụng đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
5120fcecc4200d1653d3fd9d3c3bb86ff297e55923eeb176eae0669cb914d7f1,16/2022/TT-BGTVT,"nhãn hàng hóa phải thể hiện ít nhất các nội dung sau: tên, địa chỉ cơ sở sản xuất"
